LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,Target_Next_Power
1,0,231.2,0.4248,96.66,0.984,98.21376,1.0160744878957169,0.004394785847299814,0.0010000000000000009,-9.999999999998899e-05,0.3199999999999932,96.86800000000001,0.9858,0.42506000000000005,0.5132932884812431,0.0035637059362402194,0.0003209361307176308,96.59
1,0,230.3,0.4254,96.59,0.986,97.96962,1.0142832591365567,0.004404182627601201,0.0020000000000000018,0.0005999999999999894,-0.06999999999999318,96.658,0.9848000000000001,0.42508,0.2804817284599716,0.002167948338866634,0.00034205262752973046,96.6
1,0,230.6,0.4247,96.6,0.986,97.93582,1.013828364389234,0.00439648033126294,0.0,-0.0006999999999999784,0.009999999999990905,96.55600000000001,0.9844000000000002,0.42506000000000005,0.12421755109442824,0.0015165750888086374,0.00036469165057621394,97.64
1,0,231.7,0.4253,97.64,0.991,98.54201,1.0092381196231053,0.0043557968045882835,0.0050000000000000044,0.0005999999999999894,1.0400000000000063,96.76599999999999,0.986,0.42502000000000006,0.5037658186100888,0.003082207001483432,0.00031144823004799376,96.36
1,0,229.6,0.4248,96.36,0.988,97.53408,1.0121843088418432,0.004408468244084683,-0.0030000000000000027,-0.0005000000000000004,-1.2800000000000011,96.77000000000001,0.9869999999999999,0.425,0.49959983987176443,0.0026457513110631913,0.0003240370349204494,96.58
1,0,231.1,0.4253,96.58,0.983,98.28683,1.0176727065645061,0.004403603230482502,-0.0050000000000000044,0.0005000000000000004,0.21999999999999886,96.75399999999999,0.9868,0.42510000000000003,0.505252412166328,0.002949576240749279,0.0003240370349203734,96.25
1,0,230.2,0.425,96.25,0.984,97.835,1.0164675324675323,0.004415584415584415,0.0010000000000000009,-0.00030000000000002247,-0.3299999999999983,96.686,0.9864,0.42501999999999995,0.5534256951026887,0.0032093613071751425,0.00027748873851028374,97.85
1,0,231.4,0.4253,97.85,0.994,98.41442,1.0057682166581503,0.004346448645886561,0.010000000000000009,0.00030000000000002247,1.5999999999999943,96.93599999999999,0.9879999999999999,0.42514,0.7516847743568352,0.0046368092477469544,0.00023021728866436298,97.65
1,0,231.7,0.4248,97.65,0.992,98.42616,1.007948387096774,0.004350230414746544,-0.0020000000000000018,-0.0005000000000000004,-0.19999999999998863,96.938,0.9882000000000002,0.42504,0.7540358081682124,0.00481663783151604,0.0002509980079602576,96.07
1,0,229.9,0.4255,96.07,0.982,97.82245,1.0182413864890185,0.004429062142187988,-0.010000000000000009,0.0006999999999999784,-1.5800000000000125,96.88,0.9869999999999999,0.42518,0.818046453448638,0.005567764362829354,0.0002774887385101317,97.22
